car_id,start_time,path
4161,430,917543-917545-917429-917430-917433-17435-917522-917526-917527-917530-17532-17605
4162,595,917543-917545-917429-917430-917433-17435-917522-917526-917527-917530-17532-17605
4163,1152,917543-917519-917520-917523-917522-917525-917437-17439-917527-917530-17532-17605
4164,1982,917543-917519-917520-917523-917522-917525-917437-17439-917527-917530-17532-17605
4165,934,917543-917519-917520-917523-917522-917526-917527-917529-917441-17443-17532-17605
4166,3303,917543-917519-917520-917523-917522-917526-917527-917529-917441-17443-17532-17605
4167,1283,917543-917519-917520-917546-917433-17435-917522-917526-917527-917530-17532-17605
4168,3435,917543-917519-917520-917546-917433-17435-917522-917526-917527-917530-17532-17605
4169,3503,917543-917545-917429-917430-917433-917434-917437-17439-917527-917530-17532-17605
4170,3061,917543-917545-917429-917430-917433-917434-917437-17439-917527-917530-17532-17605
4171,2626,917519-917520-917523-917522-917526-17528-17600-917708-17711-917823
4172,3228,917519-917520-917523-917522-917526-17528-17600-917708-17711-917823
4173,2151,917519-17521-17622-917751-917754-917707-917706-917708-17711-917823
4174,1356,917519-17521-17622-917751-917754-917707-917706-917708-17711-917823
4175,12,917519-917520-917523-17524-17626-917707-917706-917708-17711-917823
4176,244,917519-917520-917523-17524-17626-917707-917706-917708-17711-917823
4177,3495,917519-17521-17622-17752-917890-917893-917824-917823
4178,3185,917519-17521-17622-17752-917890-917893-917824-917823
4179,289,917519-917520-917523-917522-917525-917437-17439-17528-17600-917708-17711-917823
4180,2535,917519-917520-917523-917522-917525-917437-17439-17528-17600-917708-17711-917823
4181,290,917519-917520-917546-917433-17435-917522-917526-17528-17600-917708-17711-917823
4182,275,917519-917520-917546-917433-17435-917522-917526-17528-17600-917708-17711-917823
4183,703,917917-917891-917752-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917107-917020
4184,3501,917917-917891-917752-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917107-917020
4185,2106,917917-917780-917749-917748-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917107-917020
4186,2205,917917-917780-917749-917748-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917107-917020
4187,3344,917917-917891-917752-917751-917754-917707-917705-917627-917525-917436-917328-917237-917165-917107-917020
4188,2538,917917-917891-917752-917751-917754-917707-917705-917627-917525-917436-917328-917237-917165-917107-917020
4189,1457,917917-917891-917752-917751-917753-917623-917546-917432-917324-917234-917235-917237-917165-917107-917020
4190,31,917917-917891-917752-917751-917753-917623-917546-917432-917324-917234-917235-917237-917165-917107-917020
4191,979,917917-917780-917749-917748-917751-917754-917707-917705-917627-917525-917436-917328-917237-917165-917107-917020
4192,1962,917917-917780-917749-917748-917751-917754-917707-917705-917627-917525-917436-917328-917237-917165-917107-917020
4193,3102,917917-917780-917655-917544-917472-917471-917428-917320-917157-917099-917014-917017-917018-917021-917020
4194,1235,917917-917780-917655-917544-917472-917471-917428-917320-917157-917099-917014-917017-917018-917021-917020
4195,1221,917917-917891-917752-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917107-917020
4196,275,917917-917891-917752-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917107-917020
4197,2585,917917-917780-917749-917748-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917107-917020
4198,3426,917917-917780-917749-917748-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917107-917020
4199,2765,917917-917891-917752-917751-917754-917707-917705-917627-917525-917436-917328-917237-917165-917107-917020
4200,1778,917917-917891-917752-917751-917754-917707-917705-917627-917525-917436-917328-917237-917165-917107-917020
4201,1610,917917-917891-917752-917751-917753-917623-917546-917432-917324-917234-917235-917237-917165-917107-917020
4202,3511,917917-917891-917752-917751-917753-917623-917546-917432-917324-917234-917235-917237-917165-917107-917020
4203,2945,917917-917780-917749-917748-917751-917754-917707-917705-917627-917525-917436-917328-917237-917165-917107-917020
4204,3559,917917-917780-917749-917748-917751-917754-917707-917705-917627-917525-917436-917328-917237-917165-917107-917020
4205,913,917917-917780-917655-917544-917472-917471-917428-917320-917157-917099-917014-917017-917018-917021-917020
4206,2252,917917-917780-917655-917544-917472-917471-917428-917320-917157-917099-917014-917017-917018-917021-917020
4207,3554,917752-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917107-917020
4208,288,917752-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917107-917020
4209,2157,917752-917751-917754-917707-917705-917627-917525-917436-917328-917237-917165-917107-917020
4210,1964,917752-917751-917754-917707-917705-917627-917525-917436-917328-917237-917165-917107-917020
4211,373,917752-917751-917753-917623-917546-917432-917324-917234-917235-917237-917165-917107-917020
4212,158,917752-917751-917753-917623-917546-917432-917324-917234-917235-917237-917165-917107-917020
4213,2194,917752-917751-917753-917623-917546-917433-917434-917436-917328-917237-917165-917107-917020
4214,3092,917752-917751-917753-917623-917546-917433-917434-917436-917328-917237-917165-917107-917020
4215,3053,917752-917751-917753-917623-917546-917432-917324-917233-917161-917103-917018-917021-917020
4216,2421,917752-917751-917753-917623-917546-917432-917324-917233-917161-917103-917018-917021-917020
4217,2683,917752-917751-917753-917623-917546-917432-917324-917233-917161-917104-917105-917107-917020
4218,3349,917752-917751-917753-917623-917546-917432-917324-917233-917161-917104-917105-917107-917020
4219,672,917655-917544-917472-917471-917428-917320-917157-917099-917014-917017-917018-916931
4220,2703,917655-917544-917472-917471-917428-917320-917157-917099-917014-917017-917018-916931
4221,2730,917655-917544-917472-917471-917428-917320-917157-917100-917101-917103-917018-916931
4222,1254,917655-917544-917472-917471-917428-917320-917157-917100-917101-917103-917018-916931
4223,2303,917655-917544-917472-917471-917429-917430-917432-917324-917233-917161-917103-917018-916931
4224,2949,917655-917544-917472-917471-917429-917430-917432-917324-917233-917161-917103-917018-916931
4225,3007,917655-917544-917543-917545-917428-917320-917157-917099-917014-917017-917018-916931
4226,839,917655-917544-917543-917545-917428-917320-917157-917099-917014-917017-917018-916931
4227,2457,917655-917544-917543-917545-917428-917320-917157-917100-917101-917103-917018-916931
4228,3126,917655-917544-917543-917545-917428-917320-917157-917100-917101-917103-917018-916931
4229,3377,917655-917544-917543-917545-917429-917430-917432-917324-917233-917161-917103-917018-916931
4230,2187,917655-917544-917543-917545-917429-917430-917432-917324-917233-917161-917103-917018-916931
4231,1915,917778-917749-917748-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917107-917022
4232,3352,917778-917749-917748-917751-917753-917623-917523-917522-917525-917436-917328-917237-917165-917107-917022
4233,2300,917778-917749-917748-917751-917754-917707-917705-917627-917525-917436-917328-917237-917165-917107-917022
4234,550,917778-917749-917748-917751-917754-917707-917705-917627-917525-917436-917328-917237-917165-917107-917022
4235,199,917778-917655-917544-917472-917471-917428-917320-917157-917099-917014-917017-917018-917021-917022
4236,1877,917778-917655-917544-917472-917471-917428-917320-917157-917099-917014-917017-917018-917021-917022
4237,2534,917778-917749-917748-917751-917753-917623-917546-917432-917324-917234-917235-917237-917165-917107-917022
4238,3454,917778-917749-917748-917751-917753-917623-917546-917432-917324-917234-917235-917237-917165-917107-917022
4239,89,917778-917655-917544-917472-917471-917428-917320-917157-917100-917101-917103-917018-917021-917022
4240,1068,917778-917655-917544-917472-917471-917428-917320-917157-917100-917101-917103-917018-917021-917022
4241,1788,917778-917749-917748-917751-917753-917623-917546-917433-917434-917436-917328-917237-917165-917107-917022
4242,1669,917778-917749-917748-917751-917753-917623-917546-917433-917434-917436-917328-917237-917165-917107-917022
4243,3074,917778-917655-917544-917472-917471-917428-917320-917157-917100-917101-917104-17106-17164
4244,176,917778-917655-917544-917472-917471-917428-917320-917157-917100-917101-917104-17106-17164
4245,1570,917778-917749-917748-917751-917753-917623-917546-917432-917324-917233-917161-917104-17106-17164
4246,3452,917778-917749-917748-917751-917753-917623-917546-917432-917324-917233-917161-917104-17106-17164
4247,3258,917778-917655-917544-917472-917471-917429-917430-917432-917324-917233-917161-917104-17106-17164
4248,3597,917778-917655-917544-917472-917471-917429-917430-917432-917324-917233-917161-917104-17106-17164
4249,1350,917778-917749-917747-917619-917545-917428-917320-917157-917100-917101-917104-17106-17164
4250,2349,917778-917749-917747-917619-917545-917428-917320-917157-917100-917101-917104-17106-17164
4251,2758,917778-917749-917748-917751-917753-917623-917523-917522-917525-917436-917328-917237-17166-17164
4252,1521,917778-917749-917748-917751-917753-917623-917523-917522-917525-917436-917328-917237-17166-17164
4253,2194,917778-917655-917544-917543-917545-917428-917320-917157-917100-917101-917104-17106-17164
4254,154,917778-917655-917544-917543-917545-917428-917320-917157-917100-917101-917104-17106-17164
4255,1647,917472-917471-917429-917430-917432-917324-917234-917235
4256,185,917472-917471-917429-917430-917432-917324-917234-917235
4257,729,917472-917471-917429-17431-917520-917546-917432-917324-917234-917235
4258,1964,917472-917471-917429-17431-917520-917546-917432-917324-917234-917235
4259,1905,917472-917471-917428-917320-917157-917100-917101-917104-17106-17164-917235
4260,795,917472-917471-917428-917320-917157-917100-917101-917104-17106-17164-917235
4261,1549,917472-917471-917429-917430-917432-917324-917233-917161-917104-17106-17164-917235
4262,90,917472-917471-917429-917430-917432-917324-917233-917161-917104-17106-17164-917235
4263,1295,917472-917471-917428-917320-917157-917100-17102-17160-917231-917234-917235
4264,1269,917472-917471-917428-917320-917157-917100-17102-17160-917231-917234-917235
4265,2251,917472-917471-917429-917430-917433-917434-917436-917328-917237-17166-17164-917235
4266,1709,917472-917471-917429-917430-917433-917434-917436-917328-917237-17166-17164-917235
4267,3348,917891-917752-917751-917753-917623-917546-917432-917324-917233-917161-917103-917018
4268,1033,917891-917752-917751-917753-917623-917546-917432-917324-917233-917161-917103-917018
4269,1066,917891-917752-17748-917747-917619-917545-917428-917320-917157-917099-917014-917017-917018
4270,2616,917891-917752-17748-917747-917619-917545-917428-917320-917157-917099-917014-917017-917018
4271,1941,917891-917752-17748-917747-917619-917545-917428-917320-917157-917100-917101-917103-917018
4272,1760,917891-917752-17748-917747-917619-917545-917428-917320-917157-917100-917101-917103-917018
4273,2049,917891-917752-17748-917747-917619-917545-917429-917430-917432-917324-917233-917161-917103-917018
4274,1731,917891-917752-17748-917747-917619-917545-917429-917430-917432-917324-917233-917161-917103-917018
4275,43,917891-917752-17748-917747-917619-917519-917520-917546-917432-917324-917233-917161-917103-917018
4276,2937,917891-917752-17748-917747-917619-917519-917520-917546-917432-917324-917233-917161-917103-917018
4277,1733,917891-917890-917895-17754-917753-917623-917546-917432-917324-917233-917161-917103-917018
4278,3347,917891-917890-917895-17754-917753-917623-917546-917432-917324-917233-917161-917103-917018
4279,2695,917544-917472-917471-917429-917430-917433-917434-917436
4280,3029,917544-917543-917519-917520-917523-917522-917525-917436
4281,749,917544-917543-917545-917429-917430-917433-917434-917436
4282,1129,917544-917543-917519-917520-917546-917433-917434-917436
4283,2839,917544-917472-917471-917429-917430-917433-17435-917522-917525-917436
4284,2321,917544-917472-917471-917429-17431-917520-917523-917522-917525-917436
4285,512,17544-17655-917749-917748-917751-917753-917623-917546-917432
4286,1625,17544-17655-917749-917747-917619-917545-917429-917430-917432
4287,1362,17544-17655-917749-917747-917619-917519-917520-917546-917432
4288,3013,17544-17655-917749-917747-17620-917544-917472-917471-917429-917430-917432
4289,1044,17544-17655-917749-917747-917619-917545-917429-17431-917520-917546-917432
4290,3301,17544-17655-917749-917747-917619-17543-917472-917471-917429-917430-917432
4291,2737,917544-917543-917519-917520-917546
4292,1151,917544-917543-917519-917520-917546
4293,271,917544-917472-917471-917429-17431-917520-917546
4294,886,917544-917543-917545-917429-17431-917520-917546
4295,2023,917544-917472-917471-917429-917430-917433-17435-17523-917546
4296,1623,917544-917543-917545-917429-917430-917433-17435-17523-917546
4297,1129,917544-917543-917519-17521-17622-917751-917753-917623-917546
4298,804,17748-917747-917619-917545-917429-917430-917433-917434
4299,2343,17748-917747-917619-917519-917520-917546-917433-917434
4300,3256,17748-17749-917655-917544-917472-917471-917429-917430-917433-917434
4301,221,17748-917747-17620-917544-917472-917471-917429-917430-917433-917434
4302,979,17748-917747-917619-917545-917429-17431-917520-917546-917433-917434
4303,105,17748-17749-917655-917544-917543-917545-917429-917430-917433-917434
4304,2472,917519-917520-917546-917432-917324-917234-17236
4305,3273,917519-917520-917546-917432-917324-917234-17236
4306,1001,917519-917520-917523-917522-917525-917436-917328-17235-17236
4307,1262,917519-917520-917546-917433-917434-917436-917328-17235-17236
4308,1875,917519-917520-917546-917432-917324-917233-917161-917104-17106-17164-17236
4309,2938,917519-917520-917523-917522-917525-917436-917328-917237-17166-17164-17236
4310,2656,917519-917520-917546-917433-17435-917522-917525-917436-917328-17235-17236
4311,2393,917749-917748-917751-917753-917623-917523-917522-917525-917436
4312,2456,917749-917748-917751-917754-917707-917705-917627-917525-917436
4313,1571,917749-917748-917751-917753-917623-917546-917433-917434-917436
4314,1719,917749-917747-917619-917519-917520-917523-917522-917525-917436
4315,3013,917749-917747-917619-917545-917429-917430-917433-917434-917436
4316,2238,917749-917747-917619-917519-917520-917546-917433-917434-917436
4317,3137,917752-917751-917753-917623-917546-917432-17325
4318,512,917752-917751-917753-917623-917546-917432-17325
4319,2049,917752-17748-917747-917619-917545-917429-917430-917432-17325
4320,3142,917752-17748-917747-917619-917519-917520-917546-917432-17325
4321,1618,917752-917751-917753-917623-17520-917519-917520-917546-917432-17325
